arquivo	escopo	categoria	git_blob_base_70d6b726	bytes	revisao
backend/src/modules/api/admin/public/auth/login/repositories/interfaces/IAdminLoginRepository.ts	backend	codigo	6800c1f96d55f7d7de20cf00e2098f0c6f2fbf28	443	lido_revisao_inicial
backend/src/modules/api/admin/public/auth/login/use-cases/controller.ts	backend	codigo	b7d2401313c41bd64c41f06a9d575949166df39f	464	lido_revisao_inicial
backend/src/modules/api/admin/public/auth/login/use-cases/services.ts	backend	codigo	b2ef09824eda6c5af3491e7509fef6ed7c88c197	1941	lido_revisao_inicial
backend/src/modules/api/admin/public/auth/login/validator/index.ts	backend	codigo	63def488af9f2f3d0423539b314887e6454d88bd	332	lido_revisao_inicial
backend/src/modules/api/admin/shared/auth/cookie.test.ts	backend	teste	f0f1013a0c99bacc7f03ee81ecfa785e88c1ac2d	3040	lido_revisao_inicial
backend/src/modules/api/admin/shared/auth/cookie.ts	backend	codigo	10d7476748cdd7da45cdfde025665a64c12c14fd	3358	lido_revisao_inicial
backend/src/modules/api/admin/shared/auth/jwt.ts	backend	codigo	6485624fc70ec7dfa0f2597134a60fd694f45653	1156	lido_revisao_inicial
backend/src/modules/api/config/nodemailer/messages/confirm/index.ts	backend	codigo	5c671494b1c89d6b27becd43f762617e2cf7b04e	840	inventariado_nao_revisado
backend/src/modules/api/config/nodemailer/messages/recovery/index.ts	backend	codigo	4c1c644590973791cd11f9021c03c99d11698c36	1275	inventariado_nao_revisado
backend/src/modules/api/config/nodemailer/send.test.ts	backend	teste	e506c0c33ed6f87e792ad40f64eed5750c2a67f1	981	inventariado_nao_revisado
backend/src/modules/api/config/nodemailer/send.ts	backend	codigo	d403adebd0acb62aee162edfcd85698d8a1dd3ff	5765	inventariado_nao_revisado
backend/src/modules/api/config/nodemailer/types.ts	backend	codigo	d14bed5bb84595764a71009c3ccbed4065527caf	650	inventariado_nao_revisado
backend/src/modules/api/config/twilio/index.ts	backend	codigo	4972407981135e20f79b35ba9b897625ea4e61a8	2307	inventariado_nao_revisado
backend/src/modules/api/config/twilio/messages.ts	backend	codigo	7e18cd5a3ba7bafb7b48f91f71e12b40aea620e9	559	inventariado_nao_revisado
backend/src/modules/api/middlewares/_auth/emit.ts	backend	codigo	466078f81585dad2905b83bd4a18c33f5434eac1	1172	inventariado_nao_revisado
backend/src/modules/api/middlewares/_auth/helpers/files.ts	backend	codigo	06e9867a14090440e27a1772943dc27073f7f745	234	inventariado_nao_revisado
backend/src/modules/api/middlewares/_auth/helpers/login.ts	backend	codigo	a848edf670f3331535c2cb0b416e53815d90c934	631	lido_revisao_inicial
backend/src/modules/api/middlewares/_auth/helpers/token.ts	backend	codigo	f2a723209128086e3449dd0676461d75545b87d2	851	lido_revisao_inicial
backend/src/modules/api/middlewares/_auth/index.ts	backend	codigo	8b2adc4b106ef30a2c1150a08ee88f14e3d46689	3242	lido_revisao_inicial
backend/src/modules/api/middlewares/_auth/passport.ts	backend	codigo	61fab2a5cf49d3816391a3573dfb6da10f366924	16936	lido_revisao_inicial
backend/src/modules/api/middlewares/_auth/utils/credentials.ts	backend	codigo	f3f2738c820994b5b2671a4afeb634792e123d34	739	lido_revisao_inicial
backend/src/modules/api/middlewares/_auth/utils/device.test.ts	backend	teste	f0bd852850cbf5fd034a675bee9dd0b0479d29f8	724	inventariado_nao_revisado
backend/src/modules/api/middlewares/_auth/utils/device.ts	backend	codigo	077f005560ae49f1fece828d1131db34ca2293bf	511	lido_revisao_inicial
backend/src/modules/api/middlewares/_auth/utils/generateToken.ts	backend	codigo	7c693cbc356cb922ca590b9f83fb2d997b2113c7	650	lido_revisao_inicial
backend/src/modules/api/middlewares/_auth/utils/jwt-secret.ts	backend	codigo	8da85f7fecd615fe2ecc53e91f362081569e1281	234	lido_revisao_inicial
backend/src/modules/api/middlewares/index.ts	backend	codigo	e64a518c7fc68f44846749f94616b889330feac7	257	inventariado_nao_revisado
backend/src/modules/api/middlewares/optional-auth/index.ts	backend	codigo	664b7278286ad74332f0aef9266d5027f0b28160	1859	lido_revisao_inicial
backend/src/modules/api/middlewares/require-role.ts	backend	codigo	a59409239fc354d20c31baac4a51d5093f7911e9	587	lido_revisao_inicial
backend/src/modules/api/private/account/DTOs/IAccountDTO.ts	backend	codigo	056d1f6b8a9dad75ad501f8dfb684cffb09104c9	2191	inventariado_nao_revisado
backend/src/modules/api/private/account/index.ts	backend	codigo	1014fc00facd8c722d13ac8111053417bccb78cc	780	lido_revisao_inicial
backend/src/modules/api/private/account/repositories/AccountRepository.ts	backend	codigo	7351a7ee760cf21d54ea5b00020d73788a7fe96d	18112	lido_revisao_inicial
backend/src/modules/api/private/account/repositories/account-session-store.ts	backend	codigo	8b3fe4093e1bc191011c921e7f90c1e657844ddf	449	lido_revisao_inicial
backend/src/modules/api/private/account/repositories/interfaces/IAccountRepository.ts	backend	codigo	5e4dca27240cb60f1e1b7fae3435e6a2c0539e81	2050	inventariado_nao_revisado
backend/src/modules/api/private/account/repositories/support/account-query.ts	backend	codigo	67c793f8897490d976409c11065f3588f3b2749a	1449	lido_revisao_inicial
backend/src/modules/api/private/account/repositories/support/logout-subscription.test.ts	backend	teste	78449efb8a38f5782ad3ab5873e5101f249e9ddb	1322	inventariado_nao_revisado
backend/src/modules/api/private/account/repositories/support/logout-subscription.ts	backend	codigo	469028203b0f1b0222973b0148adbaaf331af5b4	850	inventariado_nao_revisado
backend/src/modules/api/private/account/use-cases/controller.ts	backend	codigo	93cb24674e9eca88b2798e2c0d8dda355e643dd9	2964	inventariado_nao_revisado
backend/src/modules/api/private/account/use-cases/delete-confirmation.test.ts	backend	teste	c7de1ce7417609e6d51cdb4c7ffeaded18b9e414	1328	inventariado_nao_revisado
backend/src/modules/api/private/account/use-cases/delete-confirmation.ts	backend	codigo	6e0052e478d97dce1bc9e8db91020e06cd49c612	516	lido_revisao_inicial
backend/src/modules/api/private/account/use-cases/services.ts	backend	codigo	93b611386a6df4d49b8cfcf32d8e71cedd2a7e58	14018	lido_revisao_inicial
backend/src/modules/api/private/account/validator/index.ts	backend	codigo	99a4277c4c61c61adcce159af07d3d2c44c5a424	2553	lido_revisao_inicial
backend/src/modules/api/private/auth/code/DTOs/IConfirmDTO.ts	backend	codigo	8692cbdadef6f381cc46ba645ed7d5c5d3008590	200	lido_revisao_inicial
backend/src/modules/api/private/auth/code/index.ts	backend	codigo	1c97e97a172c4ea97e568f21ac6ab55e0963dc85	460	lido_revisao_inicial
backend/src/modules/api/private/auth/code/repositories/ConfirmRepository.ts	backend	codigo	f4032f835090243f78340907d2964adbcdc6acfd	1150	lido_revisao_inicial
backend/src/modules/api/private/auth/code/repositories/interfaces/IConfirmRepository.ts	backend	codigo	573adb3ae2e4f5f1e235833c41c10e36cdc30d12	230	lido_revisao_inicial
backend/src/modules/api/private/auth/code/use-cases/controller.ts	backend	codigo	90d9402ac4aac52ef558f88d99deaf307d297247	383	lido_revisao_inicial
backend/src/modules/api/private/auth/code/use-cases/services.ts	backend	codigo	a31f6aa8632a6dea39dd91aba95e726a4e7ad2e5	1977	lido_revisao_inicial
backend/src/modules/api/private/auth/code/validator/index.ts	backend	codigo	fe6e38140a8cd093a7adc5cabe4e7c91add4395d	250	lido_revisao_inicial
backend/src/modules/api/private/auth/confirm/index.ts	backend	codigo	ca8be1751fefdca9acb9cff4dce91a020b95f1ff	459	lido_revisao_inicial
backend/src/modules/api/private/auth/confirm/repositories/ConfirmRepository.ts	backend	codigo	2eba0fd11e0e00b903142d6555992a7481497904	1127	lido_revisao_inicial
backend/src/modules/api/private/auth/confirm/repositories/interfaces/IConfirmRepository.ts	backend	codigo	ad72043d7279871fe64fc927bdb40a5d5c4aaa3d	143	lido_revisao_inicial
backend/src/modules/api/private/auth/confirm/use-cases/controller.ts	backend	codigo	05591326cfdff4fc499c7a481075dcc8e8773130	389	lido_revisao_inicial
backend/src/modules/api/private/auth/confirm/use-cases/services.ts	backend	codigo	53eb8d49cac847fbd0e12651f3f016eef32bf4bb	1806	lido_revisao_inicial
backend/src/modules/api/private/auth/confirm/validator/index.ts	backend	codigo	ea7399d09e7c914624b99886552ca156ca6ccd29	152	lido_revisao_inicial
backend/src/modules/api/private/auth/hidrate/DTOs/IHidrateDTO.ts	backend	codigo	d672053f4f7a2f1b252a9285e4c7989f3b823cdb	146	inventariado_nao_revisado
backend/src/modules/api/private/auth/hidrate/index.ts	backend	codigo	8e6efc778e74f377a5d25827fffb6995b7c85873	299	inventariado_nao_revisado
backend/src/modules/api/private/auth/hidrate/use-cases/controller.ts	backend	codigo	0f67c9554022af55b6fae79e33fa1e45d54e3311	373	inventariado_nao_revisado
backend/src/modules/api/private/auth/hidrate/use-cases/services.ts	backend	codigo	ac364ab0494f999fcd8de1a4eff14293e9aea1b6	1335	inventariado_nao_revisado
backend/src/modules/api/private/auth/need_reset/DTOs/INeedResetDTO.ts	backend	codigo	1467ba0d0943de127c2c6a22a3971dce8165fcaf	236	inventariado_nao_revisado
backend/src/modules/api/private/auth/need_reset/index.ts	backend	codigo	9c401d1eb8ee88d379501522aef58c422669313b	350	inventariado_nao_revisado
backend/src/modules/api/private/auth/need_reset/use-cases/controller.ts	backend	codigo	b08cbb9673d36e14bd8f865d6a909353b25f83dc	395	inventariado_nao_revisado
backend/src/modules/api/private/auth/need_reset/use-cases/services.ts	backend	codigo	490b6c54b8235cbf8b2f27d929cc573709e2eebb	1717	lido_revisao_inicial
backend/src/modules/api/private/auth/need_reset/validator/index.ts	backend	codigo	f04a9ab4f7675fd508695f2b43a915df6eff4506	475	inventariado_nao_revisado
backend/src/modules/api/private/auth/reset/DTOs/IResetDTO.ts	backend	codigo	0d83312857f9f2d5bd70dac854c6b0da90e159da	262	inventariado_nao_revisado
backend/src/modules/api/private/auth/reset/index.ts	backend	codigo	c4c211e93119476cd301134a67aa692507967710	340	inventariado_nao_revisado
backend/src/modules/api/private/auth/reset/repositories/ResetRepository.ts	backend	codigo	1d773a545bedbe34f7a22b780c5225600c7460e2	1106	inventariado_nao_revisado
backend/src/modules/api/private/auth/reset/repositories/interfaces/IResetRepository.ts	backend	codigo	c8aeb75a4693666686fb0fec9d90a086a0d743e9	217	inventariado_nao_revisado
backend/src/modules/api/private/auth/reset/use-cases/controller.ts	backend	codigo	dc960e639ef6b0c666ae8ac1813b24a610e9ec2c	385	inventariado_nao_revisado
backend/src/modules/api/private/auth/reset/use-cases/services.ts	backend	codigo	f401b2c48013a296537ff21a292887d7e25bf44a	1738	inventariado_nao_revisado
backend/src/modules/api/private/auth/reset/validator/index.ts	backend	codigo	839e499f88c0941eb87e6ed2bcbbfedda002e02d	567	inventariado_nao_revisado
backend/src/modules/api/private/community/DTOs/ICommunityDTO.ts	backend	codigo	291af2158cc18295844e923aa6b56ae187b6c67e	9739	inventariado_nao_revisado
backend/src/modules/api/private/community/index.ts	backend	codigo	ff3e0c582e38100abe32d6998298ff9a24f37326	2870	lido_revisao_inicial
backend/src/modules/api/private/community/repositories/CommunityRepository.ts	backend	codigo	8d1fe03524a0c82e5173fa128c6657e3b0fc8701	2614	inventariado_nao_revisado
backend/src/modules/api/private/community/repositories/interfaces/ICommunityRepository.ts	backend	codigo	0fae1de38fc945b0c4a0c1812f836c1904fc7f93	1386	inventariado_nao_revisado
backend/src/modules/api/private/community/repositories/queries/CommunityCoreRepository.ts	backend	codigo	892954ad842fa57968845ee451114b1675b9f18c	11980	inventariado_nao_revisado
backend/src/modules/api/private/community/repositories/queries/CommunityMembershipRepository.ts	backend	codigo	8bd213c70af3024b8c604da903010f74ceda3449	3157	inventariado_nao_revisado
backend/src/modules/api/private/community/repositories/queries/CommunityMentorRepository.ts	backend	codigo	4b6b0e364e6d6f07e618e6fc990ba809a2219737	18387	inventariado_nao_revisado
backend/src/modules/api/private/community/repositories/queries/CommunityPostRepository.ts	backend	codigo	d3a062b57fd22d3db91edf591ffcee6084929476	5895	inventariado_nao_revisado
backend/src/modules/api/private/community/repositories/queries/CommunityRepositoryContext.ts	backend	codigo	c78421fef02343817155660d12247db27ca88046	209	inventariado_nao_revisado
backend/src/modules/api/private/community/repositories/support/community-feed.ts	backend	codigo	8ca3d7d53ebf1b090102ab7bee8d34e8a8c01c2a	17080	inventariado_nao_revisado
backend/src/modules/api/private/community/repositories/support/community-ranking.ts	backend	codigo	e9e6b9f77ee731dce38a76e3bfaf49fb5161805c	17014	lido_revisao_inicial
backend/src/modules/api/private/community/repositories/support/community-response.ts	backend	codigo	ca7103516e5e48d8929aeddf202fc5e0f9ed360d	7603	inventariado_nao_revisado
backend/src/modules/api/private/community/use-cases/controller.ts	backend	codigo	fca482254fd9f3bce30f192f30350d2573731bd6	5826	inventariado_nao_revisado
backend/src/modules/api/private/community/use-cases/services.ts	backend	codigo	adb1529d224e1e8cad785f80dff8753f8ee6fcaa	12986	inventariado_nao_revisado
backend/src/modules/api/private/community/use-cases/services/post-media-multipart.ts	backend	codigo	3772aecaa31de3cd04a9dfec38bf83372eedbe31	8790	inventariado_nao_revisado
backend/src/modules/api/private/community/validator/index.ts	backend	codigo	5f911467f372eb2b1ce2c79b63353a5c571461ec	7152	inventariado_nao_revisado
backend/src/modules/api/private/community/validator/multipart-part.test.ts	backend	teste	aee2aa8dd7e41564997e6a4f4758d826fd212e36	1936	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/DTOs/IContactDTO.ts	backend	codigo	53b51c2ed116fe555a4f1a1d292a74a250829b1c	444	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/DTOs/IIndexDTO.ts	backend	codigo	f85abd9812b8af1a6f40ebcbe336df2361843504	2333	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/DTOs/IProfileDTO.ts	backend	codigo	d3f1073542c4b716ba5b35207ef0f621b7c46017	3735	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/DTOs/IProfileVideoWatchDTO.ts	backend	codigo	d51c94378a8ab941bb174d25f422dcb7107bc135	594	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/index.ts	backend	codigo	4587af0cc949436faf47c6c8159f5fdbf8358797	1222	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/repositories/ContactRepository.ts	backend	codigo	68209a29a151e88aa4718888d9091ab26dd5404c	6611	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/repositories/IndexRepository.ts	backend	codigo	ba2300d915ce7c529ebf8da6834ca6c1bd44d9a4	16931	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/repositories/ProfileRepository.ts	backend	codigo	1775afae133a4087941b79b42df1b6358ce2a4a5	18710	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/repositories/ProfileVideoWatchRepository.ts	backend	codigo	d86c122ceca672db01d83c5e45f576639115d5a2	6032	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/repositories/ProfileViewRepository.ts	backend	codigo	a587c73d0b81b5d99db904ae414e7bd580a4714b	4432	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/repositories/interfaces/IContactRepository.ts	backend	codigo	614db3cd2e1dde8d83a6a047538676cc358b1e23	333	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/repositories/interfaces/IIndexRepository.ts	backend	codigo	7a87c93a7da83cf5aceed53f866d763a72f5b216	195	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/repositories/interfaces/IProfileRepository.ts	backend	codigo	89b1591a483d7ff2c041f408ac4f26f4a75625ab	552	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/repositories/support/profile-base.ts	backend	codigo	5a90ab2f8894dc33e1a2ca01b94216178c018edf	13237	lido_revisao_inicial
backend/src/modules/api/private/directory/psychologists/repositories/support/profile-query.ts	backend	codigo	cbff2ce78d00ebc4d819ddcebefbb91f54eeed0c	5113	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/repositories/support/profile-response.ts	backend	codigo	1b2bcc28928c9cdf1e6c65b052a18bc828784985	11218	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/use-cases/controller.ts	backend	codigo	5f5fdc4114a74258d6e30dcfcfc4224e57bd532a	3096	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/use-cases/services.ts	backend	codigo	9e17265f6916b7feb54010682a9dc7905f81ea8e	5312	inventariado_nao_revisado
backend/src/modules/api/private/directory/psychologists/validator/index.ts	backend	codigo	a514602b8ec182aeef8c86ba5aa7573f6f4583e6	5722	inventariado_nao_revisado
